interaction_id,user_id,product_id,event_type,rating,timestamp
190052,A3DBX6ZF1AU7T0,B006PTPUWS,purchase,5.0,2013-04-08
190053,A1ODH0GVFHD5X3,B007WTAJTO,purchase,5.0,2014-06-30
190054,A3O2C8D38BPEZX,B000WFZRZG,add_to_cart,4.0,2008-04-14
190055,A348WQNXBUQ45S,B000UEZ36W,purchase,5.0,2014-07-02
190056,A1OF72PQR4MII1,B00428N9M2,add_to_cart,4.0,2011-07-27
190057,AMZUAJ112RPJO,B007DJGHF8,purchase,5.0,2012-12-26
190058,A3D1AFK1WU0TG,B001FWYLLG,purchase,5.0,2011-08-19
190059,A2HAZCRO5HXT38,B000LRMS66,purchase,5.0,2014-02-18
190060,A2ZXXWW2LWEK93,B004IUOFKO,add_to_cart,4.0,2013-10-25
190061,A2571MXIY7HCC8,B002V88HFE,purchase,5.0,2013-05-09
190062,A39O6ANNPLE3O3,B0036FZJX4,purchase,5.0,2012-11-22
190063,A2IT95TC2Z0H2L,B004EWO6F0,add_to_cart,4.0,2012-08-31
190064,A2RN9AJ4XHJAKE,B007TLC8GC,view,1.0,2013-01-16
190065,A39B4ZJFZRGX1I,B006IKGWWQ,purchase,5.0,2013-12-21
190066,A2GKNJVXMOYBDA,B0057QETGS,purchase,5.0,2014-02-03
190067,AAPGTTELAQ84E,B004U3S1JA,view,2.0,2013-04-23
190068,AXYCXJTI388HZ,B000HKGK8Y,purchase,5.0,2014-05-07
190069,A1MS6C73XPZ0NK,B005AF0BZO,wishlist,3.0,2013-05-07
190070,A2H2YYSRTEI0O1,B001Q3MA80,purchase,5.0,2010-01-30
190071,AGJHZ41VBGK51,B0056ACQU6,purchase,5.0,2013-04-29
190072,A2PQ1O1PELU3XV,B003WLZ1XA,purchase,5.0,2012-09-29
190073,A25P1BXEEKBAO7,B004LTEUDO,purchase,5.0,2013-10-30
190074,A1CGF0HKT7D7C2,B004RKQMCY,purchase,5.0,2013-12-31
190075,A3UUWMKNXDI6O1,B006M76GWG,purchase,5.0,2013-10-10
190076,A7HQ2JLJU2HI1,B0057XC5C6,purchase,5.0,2012-08-12
190077,A119S8FMR47N2N,B006ZBWV0K,purchase,5.0,2012-10-26
190078,A2313O7S9JRWBD,B0056AVI96,purchase,5.0,2012-12-27
190079,A2DKQQIZ793AV5,B00DR8LAE2,purchase,5.0,2014-03-14
190080,A1616BYDZSJ0O1,B00006B9WD,purchase,5.0,2008-02-06
190081,A2FFQ2JP0DKBDC,B007KEZMX4,purchase,5.0,2013-01-10
190082,A2PR2889DB244N,B00HEEB5TK,view,2.0,2014-07-11
190083,A2375ME60NM864,B001FA1NZU,purchase,5.0,2009-08-03
190084,A2J5ZIUR1C1KKE,B009DMFOVG,purchase,5.0,2014-07-11
190085,AZG39SX4W6OKX,B002I636XM,wishlist,3.0,2011-03-30
190086,A2XHRNQB7Y2LK0,B001MYC4B6,add_to_cart,4.0,2009-06-02
190087,A17SZSI44O7NMV,B00113X7Q4,purchase,5.0,2012-06-20
190088,A2MSKHDC0Y55O0,B0084Y47SK,purchase,5.0,2013-11-06
190089,A3CIET1UO3G51E,B0007QQJWA,purchase,5.0,2012-01-07
190090,A387B3K5FXZFPD,B002XVUTPK,purchase,5.0,2010-08-26
190091,A32PBNS7SGYRWE,B004YC4NH6,purchase,5.0,2013-06-27
190092,A1N422FLMLIEXK,B0002WTK52,purchase,5.0,2008-12-22
190093,A1YI792J5P7LR5,B0042RUSY0,purchase,5.0,2012-02-17
190094,AO5LHWV7AW0UI,B000ENMISU,add_to_cart,4.0,2006-11-22
190095,A2S779EHH6YPFU,B00139S3U6,add_to_cart,4.0,2008-10-08
190096,A174XDPVD54SJM,B00316263Y,purchase,5.0,2013-10-11
190097,A2605SYZXD6O84,B0055U94G6,purchase,5.0,2014-03-11
190098,A34H1TFXR2MZ7U,B000BQ7GW8,purchase,5.0,2013-12-11
190099,A1MUG2L3XFRVJA,B00B8L36A6,add_to_cart,4.0,2013-12-20
190100,A34VJ2DAF21AK6,B000JMJWV2,purchase,5.0,2013-02-24
190101,A2QZFXM7WJLVS3,B00BV9AOL4,add_to_cart,4.0,2013-10-07
190102,AD8SR4DNEN1YM,B00D9KR6PU,add_to_cart,4.0,2014-07-13
190103,A2UBPXUBTVDKWJ,B007XCKGFW,add_to_cart,4.0,2013-06-15
190104,A6FIAB28IS79,B00000J1UQ,purchase,5.0,2009-09-01
190105,A2N5GRN6514JRK,B00ATXA4TA,view,2.0,2013-08-16
190106,A3NTT0PYNTG75P,B007SM7O2U,purchase,5.0,2014-03-03
190107,A1BM6NLEP612WN,B00GH6TZHU,add_to_cart,4.0,2014-04-07
190108,A3FMNLJU4YZ9LM,B0002ATWPW,purchase,5.0,2007-12-23
190109,A2LOQC11FHPB83,B000SMVQK8,add_to_cart,4.0,2012-01-15
190110,A3RMF5P4R1D8I5,B0000AI0OE,wishlist,3.0,2014-05-15
190111,A13Z17OXG2ITHK,B005276QSQ,view,1.0,2013-06-24
190112,A6Q36PUFE8GMO,B004LU1N1A,purchase,5.0,2011-09-11
190113,A2C7SG1ILE5I4D,B004AEYF0S,purchase,5.0,2012-06-29
190114,A2VAD7VQUG25P4,B001AWAT3K,purchase,5.0,2011-09-21
190115,A25C9XGYJOQCRG,B0085X0HM0,purchase,5.0,2014-06-26
190116,A1XE5L5H4TZ094,B00CG5EF5I,purchase,5.0,2014-03-16
190117,ARK2BVOPTJ93I,B000Y9CP4Q,add_to_cart,4.0,2012-10-29
190118,A39JVK6FHBU8ZD,B003LHUQQ2,purchase,5.0,2011-10-07
190119,A3PQHM2EJWQSM9,B0006VX1G8,purchase,5.0,2008-07-03
190120,A3FERIFMYBTMJF,B00006JPKA,view,1.0,2006-04-18
190121,A2120FB09SPYO5,B006NQDDCC,purchase,5.0,2013-08-12
190122,A3113WAQKERZNT,B00066FH1U,wishlist,3.0,2014-04-28
190123,A3A0KPQ1458501,B001NEK0PC,add_to_cart,4.0,2009-04-21
190124,A360PXVXU0BG7L,B004EHJQBY,purchase,5.0,2011-01-23
190125,A1OVGPOMHX8LS5,B00365EVWO,purchase,5.0,2010-09-24
190126,AU641OIN7GLG8,B00EFILR6E,purchase,5.0,2014-05-13
190127,ACGYOHKOZOSZC,B000OK1046,view,1.0,2010-11-19
190128,A2SWGQVH78I33R,B00BWF5U0M,add_to_cart,4.0,2013-10-30
190129,A3HCMJOGRRSAF2,B0033160U2,wishlist,3.0,2010-04-09
190130,A2D1IMX4OBUWEK,B000NK3H4S,purchase,5.0,2013-10-17
190131,A1HFLBNYRZQW0Y,B0071STEGA,purchase,5.0,2013-05-09
190132,A3DNEOS3NO6DFM,B000UO6C5S,purchase,5.0,2014-03-23
190133,A3NE7XDN8R3H10,B0050W1Z3E,purchase,5.0,2011-09-26
190134,A2YV8GYPCN5PAM,B0096W1OCG,purchase,5.0,2013-11-26
190135,A3ON1P7G5XE17X,B004GYQP0U,purchase,5.0,2013-01-06
190136,A23O2THG076NR8,B0035ER1QE,add_to_cart,4.0,2010-09-28
190137,A374AP4UOAB28G,B00009UH72,purchase,5.0,2012-01-08
190138,A14GKZOAPB9CHY,B000GHN4I2,wishlist,3.0,2013-11-20
190139,AGZ7KKGSSHJF6,B002RMPHMU,purchase,5.0,2013-10-19
190140,A2VUQX33GZ7GOT,B00667NVT8,wishlist,3.0,2013-12-21
190141,A3VHBTI39JIX7Y,B00HLDFTRS,purchase,5.0,2014-06-22
190142,A3PH4ZOVNB7PZE,B00AGABISW,add_to_cart,4.0,2013-08-31
190143,AD6EZBV2ENNF4,B003E2O6PQ,purchase,5.0,2013-11-03
190144,A1JNGE2D4808DL,B00080G0BK,purchase,5.0,2007-08-21
190145,A1OJQKWJPFYQ5G,B001UB09G8,purchase,5.0,2011-09-22
190146,A1C2CL4OMGRUKO,B0052SCU8U,purchase,5.0,2014-07-03
190147,A2KYVS7LKNA8S,B00CQ0VSU8,view,2.0,2014-03-09
190148,A3V2EZ6MA32FF6,B003GAMO78,wishlist,3.0,2010-06-14
190149,A688RIZ2POWSQ,B0007LJHVA,purchase,5.0,2007-04-04
190150,A29KZN56HHV4WU,B002K7ULJQ,add_to_cart,4.0,2013-08-03
190151,A2DTL14ZMP26AD,B005C298UY,view,2.0,2014-01-23
190152,AQPSQS26WQL9G,B005G3066Y,purchase,5.0,2013-10-22
190153,A32QO64EL3DRT6,B001VRJ5D4,purchase,5.0,2013-01-30
190154,A103UGG4SMU1KF,B006OW1J1M,purchase,5.0,2013-02-03
190155,A3N3BH4383QPSO,B00CDIK908,purchase,5.0,2013-12-11
190156,A1CCEOACISXMQN,B00009W3E2,purchase,5.0,2009-10-14
190157,A3HLM9BRXAUO10,B001HBJ1JW,purchase,5.0,2014-07-06
190158,A1AJKPBWOLZ35S,B000I0V3LW,purchase,5.0,2008-06-25
190159,A2DTRUS9ZS77Z0,B00007JDRV,add_to_cart,4.0,2005-09-07
190160,A338548UAPMN6B,B000T9QRKE,purchase,5.0,2008-12-16
190161,A2WVFAQUUWB94K,B005E7KMH0,purchase,5.0,2013-04-16
190162,A33ASWO7FB0TS8,B0000ZG0YA,purchase,5.0,2004-12-02
190163,A16647LCA0LPK7,B000VJG356,view,2.0,2013-11-24
190164,A2MLO3PRRHKWSZ,B0035K6H2C,add_to_cart,4.0,2012-08-18
190165,A20PJ28OFMV5K0,B004I5BUSO,purchase,5.0,2013-01-09
190166,AWDR50W44VTW9,B00462RMS6,wishlist,3.0,2012-08-24
190167,A1W5W1NFNWOT6H,B0032G618O,add_to_cart,4.0,2010-06-11
190168,A1ALM01AX683GR,B008RWHC0E,purchase,5.0,2013-05-09
190169,A14Z0Q1DU6CBJJ,B000WEFIE2,purchase,5.0,2010-04-05
190170,AHGT53AWMWCSR,B00275EV9M,add_to_cart,4.0,2013-01-21
190171,AVX4WIV5O4F93,B006DX0K0I,view,1.0,2014-06-06
190172,A1CHDQ9LFMYJFH,B00BWF5U0M,purchase,5.0,2014-02-15
190173,AYBTV82G4L31L,B002SPG2HK,add_to_cart,4.0,2010-05-28
190174,A3DINU8OYAZ6LJ,B00213KFHW,add_to_cart,4.0,2013-08-08
190175,A1S02KACN77ZOY,B0030EOODW,purchase,5.0,2010-11-03
190176,A35YAEKTV8E88X,B005HNG266,add_to_cart,4.0,2011-11-29
190177,A2DZENIODGVOHR,B00DQZNWNI,view,1.0,2013-11-13
190178,A2HTM6VPXOOR1Q,B005UUJZ2E,view,2.0,2013-05-18
190179,A1BVOLBVEQ5TTT,B009SQQF9C,purchase,5.0,2013-05-24
190180,A1UYUGMB45SDSM,B009YC3Y08,purchase,5.0,2012-12-30
190181,A3PF8GT6TTD9AV,B000M19LES,view,2.0,2012-12-12
190182,A3IR6QLR2DU0NR,B0082RT1OE,purchase,5.0,2014-06-03
190183,A7VNTE9FP09H3,B007QOX5A0,purchase,5.0,2013-03-28
190184,A3LHCDEWYC9JZA,B005CWHZP4,purchase,5.0,2012-05-20
190185,A3BJGPXDGZI6FW,B0088V3ZVO,purchase,5.0,2013-06-04
190186,A97S55UDHOXOB,B007YUISN0,purchase,5.0,2012-12-24
190187,A2PR9DXZMJZRWY,B00F3SISYO,add_to_cart,4.0,2014-06-11
190188,AMHL59GYIKYWT,B00021BYZC,purchase,5.0,2004-09-04
190189,A1M4NJYP0WNL8Q,B0000CEOYI,add_to_cart,4.0,2004-02-24
190190,A2F7VJZJBNECJ7,B007B5Q164,wishlist,3.0,2013-09-18
190191,A273T9L1E4V9TA,B0058V2126,view,2.0,2013-03-30
190192,AOX51LGDI2XP3,B000B9E3QM,view,2.0,2009-10-30
190193,A2WVBF6J6I8U82,B004GGUAUE,add_to_cart,4.0,2013-12-06
190194,A10BNWT61U8U8B,B002CTV060,purchase,5.0,2014-01-17
190195,AUA4ER3SE91GD,B009AYT5ZS,purchase,5.0,2013-11-11
190196,A1W0XR3JM07PTT,B0029U2YP8,purchase,5.0,2010-09-11
190197,A2EGYNJTM4SP2K,B000IE8Z4Q,purchase,5.0,2009-09-17
190198,A14H409B3FO7OC,B0037NX6JY,purchase,5.0,2012-02-21
190199,AQBLXHQ7O3H37,B002TOKT74,add_to_cart,4.0,2011-03-12
190200,A173457VFQJ8CY,B005VVLYHG,view,2.0,2013-02-11
190201,A3UXNVJ16S0EL7,B007PNZBRM,wishlist,3.0,2013-05-02
190202,A1JUJM2FDDREHY,B002IO2UM2,purchase,5.0,2013-12-07
190203,A2ANEWVEYQV696,B002MRMCKU,view,1.0,2011-02-02
190204,A1I96OYAUJ3HQE,B001C6WW84,purchase,5.0,2014-04-13
190205,A1OUYTNTMFZ6GN,B00EZAX2LA,add_to_cart,4.0,2014-01-03
190206,A297Y763KFR9Y7,B0002BEVAC,purchase,5.0,2014-04-15
190207,A10DJGOGFFKVVZ,B0085SNMYA,purchase,5.0,2013-09-14
190208,A3NXYWHH1WDHKT,B0045JXSHO,purchase,5.0,2013-09-09
190209,A1GGZGE61ZGKHK,B006TZM6XO,purchase,5.0,2013-02-11
190210,A1Y8ZLTX99IO4M,B005DJ6WHS,wishlist,3.0,2013-04-09
190211,A2BWDIH0VL5CID,B000MWPD0I,add_to_cart,4.0,2008-02-13
190212,AJ57XMZYXNB29,B005HMO6A6,purchase,5.0,2014-06-08
190213,AGWV7GG6X0PTQ,B005C32NMS,purchase,5.0,2013-03-19
190214,A1ZDY4LEJFIMBI,B004F09CVO,purchase,5.0,2014-01-26
190215,A3I1EGDY4LYRKU,B009SYZ8OC,add_to_cart,4.0,2014-07-02
190216,A1U2YHOESZHSAO,B0031777Z0,purchase,5.0,2013-03-04
190217,AXZGACO8PI2LO,B002RWJGHC,add_to_cart,4.0,2011-01-25
190218,A2NNBXKXOGVNHK,B004FLYN7G,add_to_cart,4.0,2011-04-16
190219,A10KJ9CXUAKJLO,B004KCWDPE,purchase,5.0,2013-05-13
190220,AWBOMCQEW8IRV,B001A1U55I,add_to_cart,4.0,2011-03-14
190221,AEJTBIIRB2Y8E,B005KQ0S8S,purchase,5.0,2013-05-28
190222,A2AVU6O4L6R32W,B001MQ4Q06,purchase,5.0,2013-02-19
190223,A1E55W6ES0FY17,B00ESLEAFI,wishlist,3.0,2014-06-09
190224,A3I1L7APUME7N2,B000CM84C2,purchase,5.0,2013-05-20
190225,A3MUN5G2WJ9Y99,B0093SF82U,add_to_cart,4.0,2013-12-09
190226,A1J0A16TF2DKAD,B0074FGSBY,purchase,5.0,2013-12-26
190227,A3HWCUR9J9HXM1,B008MIQGTQ,purchase,5.0,2013-01-15
190228,A19056JTP3YON6,B002JQNXZC,purchase,5.0,2011-06-22
190229,A3B3UYKTFKZVO0,B005GM6H8G,purchase,5.0,2014-07-17
190230,A2LFPFGMVTNYBI,B0081O0U2K,purchase,5.0,2013-07-21
190231,A2E8G8M9HKMVOV,B0000AB4PP,purchase,5.0,2011-03-24
190232,A2NXM697WA9QKM,B00007KDVI,view,2.0,2009-07-12
190233,A12XFTS6MJX2RC,B00IRX1NXK,purchase,5.0,2014-03-27
190234,A2GDCQCAW7MROS,B0018MY30W,purchase,5.0,2013-01-31
190235,A3M9HSQ6IUKPJJ,B000F9YN22,view,2.0,2011-02-23
190236,A2OHK3OAT22LJT,B00A3YN0Z0,purchase,5.0,2013-11-18
190237,A1ULVM26LFPZSS,B000V0ETA6,view,1.0,2013-02-17
190238,A3QO3RJHS5O468,B002WUJ3QI,view,1.0,2013-04-15
190239,A1ILEYSJD44HYO,B0038K91AO,purchase,5.0,2012-09-17
190240,AA2ARZFIBNR7L,B003BLOCP4,wishlist,3.0,2011-01-22
190241,A611J1TAB1VGT,B008YAMY4I,view,1.0,2014-05-12
190242,A3190RJ4JEAO88,B005JN9310,view,1.0,2013-02-17
190243,AW5JSQCHC2ZJO,B00AZMYSYM,add_to_cart,4.0,2013-06-10
190244,AOVMTR7PA8XB9,B002NFW4XG,purchase,5.0,2010-01-24
190245,A1XNGWMKKDZL4U,B000SJKO3G,add_to_cart,4.0,2013-03-03
190246,A2GVKMFU0P72AB,B000U6AHYS,purchase,5.0,2008-02-14
190247,A30YR30EGAC3VX,B004FA8NOQ,purchase,5.0,2012-01-02
190248,A10FDX1RWXLWRA,B00BEZKX8Y,purchase,5.0,2013-11-10
190249,A1UEQ4RFJBMGYJ,B00D601UC8,purchase,5.0,2014-07-08
190250,A34Z10WLH5MYLN,B00FPHBGHY,purchase,5.0,2014-01-13
190251,A2F9I7CI9GWANO,B000HKGK8Y,wishlist,3.0,2013-03-19
190252,AO6KJHL0HLNN7,B002TLT10I,purchase,5.0,2013-08-26
190253,A1G5M9HWFFL2UH,B0074BW614,purchase,5.0,2013-07-10
190254,AXUIYQPKUAPA0,B001EPX7N2,purchase,5.0,2012-09-29
190255,AH0AWGEJQ5SG3,B00140DBRY,purchase,5.0,2013-12-09
190256,A3D6VWDWBNIDAA,B001NEK2GE,purchase,5.0,2013-04-01
190257,AR1N5XSYL2FVM,B002J9QIWY,view,1.0,2013-02-26
190258,A1VIZFPC5FDDI5,B007KB0EGC,purchase,5.0,2014-05-20
190259,A2KB2Z5N7GTYKM,B004VM1T5S,purchase,5.0,2013-12-13
190260,ANQ8TFD4N1SDM,B002TLTIS8,view,1.0,2013-02-17
190261,A2L87DAPD0IQUD,B00A3YN0Z0,purchase,5.0,2013-12-23
190262,A6DU9Y2G39QDK,B003IXE35E,add_to_cart,4.0,2013-01-04
190263,A3RJVINZDBOUNE,B004YKXGIK,purchase,5.0,2011-07-06
190264,ADTXG3O3AXVHR,B00FG38L16,add_to_cart,4.0,2014-01-09
190265,A3D74VM7SVL999,B00GA2PSGS,purchase,5.0,2014-02-22
190266,A1MFVAHTT2BHM0,B003S3RFIQ,purchase,5.0,2012-12-25
190267,A34Y92NJHA2DJB,B002Q7ILDS,purchase,5.0,2012-06-25
190268,A1OC99HBHTZ4AA,B006NZHH7A,purchase,5.0,2013-09-18
190269,A3MLT2PFF30ZYI,B0007YFQH6,view,1.0,2010-12-04
190270,A1H2ZJB0SS9NKP,B004U9ZHGO,purchase,5.0,2013-08-09
190271,A17EKHKNCRB6A0,B005HSG3TC,add_to_cart,4.0,2013-08-20
190272,A5Q3EHFQ2K6D2,B00A8F43FA,purchase,5.0,2014-02-05
190273,A3SMQO9ZLYGNR0,B009QX8KW2,wishlist,3.0,2013-06-15
190274,AGZCPL81Q59F0,B0030AZ44O,view,1.0,2013-01-28
190275,A2XA8CW5DF4MNZ,B005BCCML2,purchase,5.0,2013-05-14
190276,A1C19UVH4PAFX8,B003YH0CS6,purchase,5.0,2013-02-17
190277,A3GZKJVKMAAZ38,B00F0DD0I6,wishlist,3.0,2014-01-22
190278,AYE71ZVLX6PFA,B0002E1NS2,view,2.0,2014-03-21
190279,ATZJF6H720DJN,B00931DHKM,add_to_cart,4.0,2013-05-25
190280,A2BS0G0EKXIQAC,B003XM1WE0,purchase,5.0,2013-06-12
190281,AV0722T05HFY0,B0000695I6,add_to_cart,4.0,2002-08-11
190282,A3MONHA5DCPPLZ,B003CFATR4,add_to_cart,4.0,2013-06-28
190283,ARX1INFC6CP9O,B006TT91TW,purchase,5.0,2012-09-29
190284,AZ9IP78YDPO2T,B001MQ89R2,add_to_cart,4.0,2013-10-11
190285,A1KDUQ2HU0WD68,B005KSQHLS,wishlist,3.0,2011-11-27
190286,A2AHWR2YQG10ZN,B0013LOU10,add_to_cart,4.0,2014-07-05
190287,A2IHH56870LTZ8,B008THTOKS,add_to_cart,4.0,2012-12-28
190288,A1PNT1D0OBHLPV,B00007FGUF,purchase,5.0,2012-08-14
190289,AHNDHE0IOLWKR,B008HO9DK4,purchase,5.0,2013-09-22
190290,A3L6FT7GUH0DV9,B009IZ82DA,purchase,5.0,2013-10-17
190291,A39HC2QWA0YDO7,B0009DRSWQ,purchase,5.0,2013-12-02
190292,AFSTK2ENP02TS,B001G0NSD4,purchase,5.0,2009-05-01
190293,A13GKHO17569ZH,B005HSG3TC,purchase,5.0,2013-08-07
190294,AFYQ9V4XBVCJ1,B00IORDBPC,wishlist,3.0,2014-05-21
190295,AAUCU7Z15AJ3J,B003VTZFNE,purchase,5.0,2014-07-07
190296,A8DZW6P86TDZ0,B000EOMXRA,purchase,5.0,2007-02-23
190297,A11KQADBYE0UZL,B004NBZ98K,purchase,5.0,2013-12-06
190298,AKT5Z3PR81MG,B0018BQR84,purchase,5.0,2011-09-04
190299,AQUZQKUV0NBV7,B009ZBAHPS,purchase,5.0,2014-02-04
190300,A3DWCCNBLNKWAQ,B00E055H5O,purchase,5.0,2014-02-22
190301,A196TMEBP8NW5V,B00119LGCU,purchase,5.0,2012-01-23
190302,A13T04GG59EPKN,B00D13065M,purchase,5.0,2014-01-22
190303,A5EXND10WD4PM,B000RPLMCI,purchase,5.0,2009-06-06
190304,A1Z7SC7HH1BJKA,B002TLT96Y,purchase,5.0,2010-05-18
190305,AYK3AN5M919SK,B0058FAYPI,purchase,5.0,2013-06-12
190306,AET9ZSXP9LH17,B004ELA0SS,purchase,5.0,2013-09-24
190307,A1FJP4ZH1NWBPY,B007SEZT1Q,view,1.0,2009-04-20
190308,AZQYPTZWZVI18,B004B4AXO4,add_to_cart,4.0,2013-11-07
190309,A26N27LJVQNVI1,B004QMH8KI,purchase,5.0,2012-03-14
190310,AY0TB4HQKVBK9,B004SGSHKC,add_to_cart,4.0,2011-12-01
190311,A10I93B1FLOY8,B004V97MXE,view,1.0,2014-06-04
190312,A25BE4I6RAD2SU,B000YK1JAG,purchase,5.0,2012-09-17
190313,A2PTX5GR9W5S20,B007TYWF80,purchase,5.0,2012-10-26
190314,A3V2WPP9CH8EIC,B004GF8TIK,view,1.0,2013-08-11
190315,A39UHYYR6V0MA2,B00HVLUR86,add_to_cart,4.0,2014-07-10
190316,A38RQ9K80UEUAT,B002OB49SC,add_to_cart,4.0,2010-11-22
190317,A24KCJK5FMAUQD,B004YDTIP2,add_to_cart,4.0,2014-02-17
190318,A1FK14ZCV3B1RA,B001VEJEGK,add_to_cart,4.0,2009-08-04
190319,A2HMF8ZR67BNZS,B000FBK3QK,purchase,5.0,2009-10-12
190320,AN9TOKGGRRUCV,B007LBOCVY,add_to_cart,4.0,2012-10-27
190321,AODQI51IBW7WN,B00000K2YR,view,1.0,2012-03-28
190322,AG92AJCNRX41R,B00AO1XFM0,purchase,5.0,2014-07-02
190323,A1UQM8CTEJAT1D,B002HWRJBM,purchase,5.0,2014-02-11
190324,A2Z41K6AMB4H61,B004KABG22,purchase,5.0,2014-02-17
190325,A1RYOQDUVY5B0,B00001W0DH,purchase,5.0,2012-10-12
190326,A2WVG9LHV1Q38V,B003VAGXZC,wishlist,3.0,2013-04-17
190327,AV2HGQEUO17OO,B00DR0PDNE,purchase,5.0,2014-02-17
190328,A2QNMPNXW1QAQ5,B000KI81XK,add_to_cart,4.0,2010-09-26
190329,A9VJGX5IMZGJM,B000YK1JAG,purchase,5.0,2014-03-12
190330,A1TN9RJCDHM2RV,B00017LSPI,purchase,5.0,2010-06-13
190331,A2Z0ZOLUNQQ56Y,B00CDS9HTM,add_to_cart,4.0,2014-02-18
190332,A3KN1J914HP91Q,B002NLGCL0,purchase,5.0,2011-05-24
190333,A3CAQQWDO04CW3,B002Z1J8R8,view,1.0,2013-04-11
190334,A3FEYBV6DW47VD,B000AMLU20,add_to_cart,4.0,2006-11-16
190335,A3QJU4FEN8PQSZ,B00ER52ES0,add_to_cart,4.0,2013-12-27
190336,A3KVCK2EGBTJKY,B00005T3BD,purchase,5.0,2008-03-24
190337,A281NPSIMI1C2R,B000095S9H,purchase,5.0,2007-01-07
190338,A2K42TGXAP8VDB,B001MSU1FS,purchase,5.0,2012-12-16
190339,A31O4XZ5R1QQMQ,B005FE72Q6,purchase,5.0,2012-07-26
190340,A2LW4EZI0O621T,B008J127VC,add_to_cart,4.0,2014-01-19
190341,A2AUZPN4BS9VIS,B000BYEW1I,add_to_cart,4.0,2010-08-03
190342,A2ONI07QTJDSSU,B003XU6H8I,purchase,5.0,2011-06-20
190343,A2IIOJJ4Z17H6H,B004SASY2O,purchase,5.0,2011-09-23
190344,A38OCDJQOAQ2XG,B00004YZQ8,purchase,5.0,2007-08-29
190345,ATUO9BOO1017J,B001SJ7BD6,purchase,5.0,2013-02-26
190346,AWKTEWROKTL0L,B003CIRY2E,add_to_cart,4.0,2013-04-03
190347,A3PKRVYEBBJ0ZH,B0037KLTCI,purchase,5.0,2013-04-18
190348,AQ9ST12JER0ZU,B009O6XFL2,purchase,5.0,2013-06-01
190349,A2GWDV4K79QGNH,B007R21K9E,purchase,5.0,2013-09-12
190350,A191EY7HIDXEJW,B002BVUSSU,purchase,5.0,2011-12-04
190351,A2DYLIXJ0HBMU8,B001B1AR50,purchase,5.0,2014-05-24
190352,A1U6QMZVVZ9K5Y,B001D7NL5U,add_to_cart,4.0,2010-09-16
190353,A12ZWENTS1XYH,B001XURP7W,add_to_cart,4.0,2013-07-08
190354,A1V47PA8O1GYII,B007B31IAK,purchase,5.0,2013-05-27
190355,AHIQLTOK5F4XB,B0053OLY9O,wishlist,3.0,2012-06-01
190356,A1WXG10FJ353K0,B00HPM1G8Q,add_to_cart,4.0,2014-05-14
190357,A2SRXCGONUVNPV,B004HG056M,purchase,5.0,2014-06-25
190358,A1TW9UWGH2LGX9,B005DJNRQM,purchase,5.0,2013-08-05
190359,A2GGYJNKPKFCRA,B0034G4H24,add_to_cart,4.0,2013-08-08
190360,A1QUGBD51LULK0,B00B588HY2,wishlist,3.0,2013-10-05
190361,A2QQ0UQ07YV8LD,B0094PFW7S,add_to_cart,4.0,2013-08-19
190362,A298GL2D0BHGKZ,B009PHSDBM,wishlist,3.0,2010-11-30
190363,A18GHUWZKEVM80,B0036OR910,add_to_cart,4.0,2012-01-19
190364,A589RF1K4O90B,B0097BEDOC,add_to_cart,4.0,2013-05-10
190365,APM7M92SWY6NN,B0044YU60M,purchase,5.0,2012-08-24
190366,A3V8CMR9FM7IZH,B000CRFOMK,add_to_cart,4.0,2013-01-23
190367,ASBJ67EWEBWTZ,B00695OZV0,purchase,5.0,2013-11-24
190368,AIUI5LUZLLNW4,B00181HJMM,purchase,5.0,2009-04-08
190369,ATOFTVML8LX4D,B00004U3AW,add_to_cart,4.0,2000-12-02
190370,A2MDMKECBGLDIR,B004C2C1UO,wishlist,3.0,2014-05-31
190371,A3AEKJOLRC5MDF,B00009L1WU,view,1.0,2004-07-30
190372,A1OVIML2K60JJD,B004CRUZ48,purchase,5.0,2013-05-02
190373,A11PTGMEL9ZKNS,B00DGXR8LW,purchase,5.0,2014-03-31
190374,A2VNVM4IETA46R,B003TG89X2,add_to_cart,4.0,2013-04-20
190375,A2LY4B3VOG7JQC,B000SMVQK8,purchase,5.0,2009-08-19
190376,AAB0F21SWEF71,B000E1PDEI,add_to_cart,4.0,2009-02-28
190377,A8WAYVOKYBLO6,B00EXPNFQO,add_to_cart,4.0,2014-01-22
190378,A2XROMBE59GXX4,B0007UQNKY,add_to_cart,4.0,2011-12-31
190379,A2DYPXB6EOUUJ5,B004L9LT2E,add_to_cart,4.0,2011-07-15
190380,A1VTMKP26HUWWB,B002JTX8Y0,purchase,5.0,2009-11-03
190381,A1CI7RN1DUA8AF,B00BTVTA0U,view,1.0,2013-05-23
190382,A3RU7A0VH0YNG7,B003QR1TAO,wishlist,3.0,2011-01-02
190383,A1KPQDC35XXZXL,B0050051QI,add_to_cart,4.0,2013-01-10
190384,A1GYEGLX3P2Y7P,B00IUF7VKE,purchase,5.0,2014-05-21
190385,A2BZI4CI5BEVDI,B00081GX8O,wishlist,3.0,2014-01-20
190386,A3BUJOSIV5RF6J,B0099Z70ZK,view,1.0,2014-04-09
190387,A258JIBV22UWM8,B004K1EO5C,view,1.0,2011-04-16
190388,A2NAXZLFV0H7ME,B006WWMPU8,purchase,5.0,2012-02-14
